Time,J0_pos,J1_pos,J2_pos,J3_pos,J4_pos,J0_vel,J1_vel,J2_vel,J3_vel,J4_vel,J0_acc,J1_acc,J2_acc,J3_acc,J4_acc
9.424325942993164,4.8588504175248355,2.2899989400330885,1.4112764773710444,4.501569353918114,1.8403444640436741,0.0,0.0,0.0,0.00034307113729830697,9.622294280808852e-19,0.0,0.0,0.0,0.00039151568518813436,0.0007601798179355562
9.424468040466309,4.859815406330545,2.2896556984617407,1.4095574447979384,4.501855255927744,1.8398759986598527,0.0,0.0,0.0,0.0003444566368552743,2.710505431213761e-19,0.0,0.0,0.0,0.0003933688647644462,0.000758049168855001
9.424607515335083,4.860780242085619,2.2893120996379017,1.4078372268479773,4.502139452502564,1.8394124458818526,0.0,0.0,0.0,0.00034583710004404845,3.7947076036992655e-19,0.0,0.0,0.0,0.000395218975376403,0.000755909462731307
9.439398527145386,4.861744925165169,2.2889681426102104,1.4061158218936842,4.5024219441783275,1.8389538191518273,0.0,0.0,0.0,0.00034721250811925447,1.9651753161205896e-18,0.0,0.0,0.0,0.0003970659913466446,0.0007537606682149459
9.439650535583496,4.86270945594637,2.2886238264238297,1.4043932283160139,4.50270273149945,1.838500131955239,0.0,0.0,0.0,0.0003485828422784374,4.743384504624082e-19,0.0,0.0,0.0,0.00039890988686543355,0.0007516027534607646
9.439835786819458,4.863673834808469,2.2882791501204367,1.402669444504421,4.502981815019227,1.838051397820955,0.0,0.0,0.0,0.00034994808366100184,7.724351694053091e-19,0.0,0.0,0.0,0.00040075063598909213,0.000749435686128953
9.439998149871826,4.8646380621327925,2.2879341127382147,1.4009444688569308,4.503259195300065,1.8376076303213433,0.0,0.0,0.0,0.0003513082133473956,6.776263578034403e-19,0.0,0.0,0.0,0.00040258821263841187,0.0007472594333860231
9.4401535987854,4.865602138302761,2.2875887133118424,1.3992182997802085,4.503534872913693,1.8371688430723692,0.0,0.0,0.0,0.00035266321235823535,-5.150549104212278e-19,0.0,0.0,0.0,0.0004044225905969682,0.0007450739619056513
9.440304517745972,4.866566063703893,2.2872429508724865,1.3974909356896292,4.503808848441389,1.83673504973369,0.0,0.0,0.0,0.0003540130616532455,2.0464316005663896e-18,0.0,0.0,0.0,0.0004062537435096379,0.0007428792378697537
9.440448522567749,4.86752983872382,2.2868968244477896,1.3957623750093484,4.504081122474208,1.8363062640087515,0.0,0.0,0.0,0.0003553577421305398,-7.724940478959219e-19,0.0,0.0,0.0,0.00040808164488088374,0.000740675226969374
9.4560067653656,4.8684934637522925,2.2865503330618626,1.3940326161723724,4.504351695613193,1.8358824996448813,0.0,0.0,0.0,0.00035669723462551076,9.080781979472231e-19,0.0,0.0,0.0,0.00040990626807315767,0.0007384618944055943
9.456256628036499,4.869456939181192,2.2862034757352743,1.392301657620629,4.5046205684696075,1.8354637704333847,0.0,0.0,0.0,0.00035803151991015874,7.317775879371043e-19,0.0,0.0,0.0,0.00041172758630531053,0.0007362392048906226
9.4564368724823,4.87042026540454,2.2858562514850402,1.390569497805039,4.504887741665156,1.8350500902096392,0.0,0.0,0.0,0.00035936057869193105,7.724940478959219e-19,0.0,0.0,0.0,0.0004135455726510012,0.0007340071226486744
9.456596851348877,4.871383442818512,2.285508659324614,1.3888361351855862,4.505153215832206,1.8346414728531872,0.0,0.0,0.0,0.00036068439161307693,-1.0842021724855044e-19,0.0,0.0,0.0,0.00041536020003693264,0.0007317656114169348
9.456784963607788,4.872346471821443,2.2851606982638772,1.3871015682313903,4.505416991614013,1.834237932287832,0.0,0.0,0.0,0.00036200293924958663,-2.2497195079074217e-18,0.0,0.0,0.0,0.0004171714412413389,0.000729514634446569
9.456950902938843,4.873309352813839,2.2848123673091276,1.3853657954207772,4.5056790696649465,1.833839482481729,0.0,0.0,0.0,0.00036331620211037263,1.4500615272087504e-18,0.0,0.0,0.0,0.0004189792688922763,0.0007272541545036657
9.457099199295044,4.874272086198394,2.28446366546307,1.3836288152413516,4.505939450650709,1.8334461374474813,0.0,0.0,0.0,0.0003646241606363347,2.5478751053409354e-18,0.0,0.0,0.0,0.00042078365546605224,0.0007249841338703004
9.457242727279663,4.875234672379991,2.284114591724805,1.381890626190069,4.506198135248567,1.8330579112422307,0.0,0.0,0.0,0.000365926795199581,-1.368864121253562e-18,0.0,0.0,0.0,0.0004225845732854578,0.0007227045343453956
9.472808837890625,4.876197111765721,2.2837651450898173,1.3801512267733074,4.50645512414757,1.8326748179677521,0.0,0.0,0.0,0.0003672240861023839,3.1170812458958252e-19,0.0,0.0,0.0,0.0004243819945182451,0.0007204153172458822
