Time,J0,J1,J2,J3,J4
1.0011169910430908,0.0,0.0,0.0,0.0,0.0
1.0011897087097168,0.0,0.0,0.0,0.0,0.0
1.0172243118286133,0.0,0.0,0.0,0.0,0.0
1.0174367427825928,0.0,0.0,0.0,0.0,0.0
1.0175583362579346,0.0,0.0,0.0,0.0,0.0
1.0176756381988525,0.0,0.0,0.0,0.0,0.0
1.0177693367004395,0.0,0.0,0.0,0.0,0.0
1.0178446769714355,0.0,0.0,0.0,0.0,0.0
1.0179181098937988,0.0,0.0,0.0,0.0,0.0
1.0179908275604248,0.0,0.0,0.0,0.0,0.0
1.0343403816223145,0.0,0.0,0.0,0.0,0.0
1.0344884395599365,0.0,0.0,0.0,0.0,0.0
1.0345823764801025,0.0,0.0,0.0,0.0,0.0
1.0346612930297852,0.0,0.0,0.0,0.0,0.0
1.0347363948822021,0.0,0.0,0.0,0.0,0.0
1.0348129272460938,0.0,0.0,0.0,0.0,0.0
1.0348880290985107,0.0,0.0,0.0,0.0,0.0
1.0349609851837158,0.0,0.0,0.0,0.0,0.0
1.0507216453552246,0.0,0.0,0.0,0.0,0.0
1.0508716106414795,0.0,0.0,0.0,0.0,0.0
1.0509681701660156,0.0,0.0,0.0,0.0,0.0
1.0510504245758057,0.0,0.0,0.0,0.0,0.0
1.0511260032653809,0.0,0.0,0.0,0.0,0.0
1.051198959350586,0.0,0.0,0.0,0.0,0.0
1.0512723922729492,0.0,0.0,0.0,0.0,0.0
1.0513436794281006,0.0,0.0,0.0,0.0,0.0
1.0671486854553223,0.0,0.0,0.0,0.0,0.0
1.0673539638519287,0.0,0.0,0.0,0.0,0.0
1.067488431930542,0.0,0.0,0.0,0.0,0.0
1.0675735473632812,0.0,0.0,0.0,0.0,0.0
1.067650556564331,0.0,0.0,0.0,0.0,0.0
1.0677251815795898,0.0,0.0,0.0,0.0,0.0
1.067798137664795,0.0,0.0,0.0,0.0,0.0
1.0841398239135742,0.0,0.0,0.0,0.0,0.0
1.08432936668396,0.0,0.0,0.0,0.0,0.0
1.0844306945800781,0.0,0.0,0.0,0.0,0.0
1.0845129489898682,0.0,0.0,0.0,0.0,0.0
1.084587812423706,0.0,0.0,0.0,0.0,0.0
1.0846612453460693,0.0,0.0,0.0,0.0,0.0
1.0847337245941162,0.0,0.0,0.0,0.0,0.0
1.0848057270050049,0.0,0.0,0.0,0.0,0.0
1.1005032062530518,0.0,0.0,0.0,0.0,0.0
1.1007080078125,0.0,0.0,0.0,0.0,0.0
1.1008408069610596,0.0,0.0,0.0,0.0,0.0
1.1009283065795898,0.0,0.0,0.0,0.0,0.0
1.1010055541992188,0.0,0.0,0.0,0.0,0.0
1.1010792255401611,0.0,0.0,0.0,0.0,0.0
1.101151943206787,0.0,0.0,0.0,0.0,0.0
1.101224660873413,0.0,0.0,0.0,0.0,0.0
1.1171824932098389,0.0,0.0,0.0,0.0,0.0
1.1173889636993408,0.0,0.0,0.0,0.0,0.0
1.117520809173584,0.0,0.0,0.0,0.0,0.0
1.117607593536377,0.0,0.0,0.0,0.0,0.0
1.117727518081665,0.0,0.0,0.0,0.0,0.0
1.1178085803985596,0.0,0.0,0.0,0.0,0.0
1.1178827285766602,0.0,0.0,0.0,0.0,0.0
1.117955207824707,0.0,0.0,0.0,0.0,0.0
1.1341526508331299,0.0,0.0,0.0,0.0,0.0
1.1343069076538086,0.0,0.0,0.0,0.0,0.0
1.1344051361083984,0.0,0.0,0.0,0.0,0.0
1.1344859600067139,0.0,0.0,0.0,0.0,0.0
1.1345610618591309,0.0,0.0,0.0,0.0,0.0
1.134634017944336,0.0,0.0,0.0,0.0,0.0
1.1347062587738037,0.0,0.0,0.0,0.0,0.0
1.1347789764404297,0.0,0.0,0.0,0.0,0.0
1.1512377262115479,0.0,0.0,0.0,0.0,0.0
1.1513946056365967,0.0,0.0,0.0,0.0,0.0
1.1514899730682373,0.0,0.0,0.0,0.0,0.0
1.1515698432922363,0.0,0.0,0.0,0.0,0.0
1.1516449451446533,0.0,0.0,0.0,0.0,0.0
1.1517179012298584,0.0,0.0,0.0,0.0,0.0
1.1517906188964844,0.0,0.0,0.0,0.0,0.0
1.1518630981445312,0.0,0.0,0.0,0.0,0.0
1.167842149734497,0.0,0.0,0.0,0.0,0.0
1.167999029159546,0.0,0.0,0.0,0.0,0.0
1.168095350265503,0.0,0.0,0.0,0.0,0.0
1.1681780815124512,0.0,0.0,0.0,0.0,0.0
1.168255090713501,0.0,0.0,0.0,0.0,0.0
1.1683268547058105,0.0,0.0,0.0,0.0,0.0
1.168398380279541,0.0,0.0,0.0,0.0,0.0
1.1684699058532715,0.0,0.0,0.0,0.0,0.0
1.184427261352539,0.0,0.0,0.0,0.0,0.0
1.1845793724060059,0.0,0.0,0.0,0.0,0.0
1.1846773624420166,0.0,0.0,0.0,0.0,0.0
1.1847584247589111,0.0,0.0,0.0,0.0,0.0
1.1848342418670654,0.0,0.0,0.0,0.0,0.0
1.1849076747894287,0.0,0.0,0.0,0.0,0.0
1.1849803924560547,0.0,0.0,0.0,0.0,0.0
1.1850521564483643,0.0,0.0,0.0,0.0,0.0
1.2010746002197266,0.0,0.0,0.0,0.0,0.0
1.2012262344360352,0.0,0.0,0.0,0.0,0.0
1.2013235092163086,0.0,0.0,0.0,0.0,0.0
1.201404333114624,0.0,0.0,0.0,0.0,0.0
1.2014813423156738,0.0,0.0,0.0,0.0,0.0
1.2015554904937744,0.0,0.0,0.0,0.0,0.0
1.2016282081604004,0.0,0.0,0.0,0.0,0.0
1.2017433643341064,0.0,0.0,0.0,0.0,0.0
1.2180891036987305,0.0,0.0,0.0,0.0,0.0
1.2182385921478271,0.0,0.0,0.0,0.0,0.0
1.218332290649414,0.0,0.0,0.0,0.0,0.0
1.2184126377105713,0.0,0.0,0.0,0.0,0.0
1.2184879779815674,0.0,0.0,0.0,0.0,0.0
1.2185652256011963,0.0,0.0,0.0,0.0,0.0
1.2186393737792969,0.0,0.0,0.0,0.0,0.0
1.2187130451202393,0.0,0.0,0.0,0.0,0.0
1.2347562313079834,0.0,0.0,0.0,0.0,0.0
1.23490571975708,0.0,0.0,0.0,0.0,0.0
1.2350032329559326,0.0,0.0,0.0,0.0,0.0
1.235083818435669,0.0,0.0,0.0,0.0,0.0
1.2351584434509277,0.0,0.0,0.0,0.0,0.0
1.2352309226989746,0.0,0.0,0.0,0.0,0.0
1.235302448272705,0.0,0.0,0.0,0.0,0.0
1.2353742122650146,0.0,0.0,0.0,0.0,0.0
1.2510185241699219,0.0,0.0,0.0,0.0,0.0
1.2511682510375977,0.0,0.0,0.0,0.0,0.0
1.251267671585083,0.0,0.0,0.0,0.0,0.0
1.2513506412506104,0.0,0.0,0.0,0.0,0.0
1.2514266967773438,0.0,0.0,0.0,0.0,0.0
1.251499891281128,0.0,0.0,0.0,0.0,0.0
1.2515716552734375,0.0,0.0,0.0,0.0,0.0
1.251643419265747,0.0,0.0,0.0,0.0,0.0
1.2675812244415283,0.0,0.0,0.0,0.0,0.0
1.2677288055419922,0.0,0.0,0.0,0.0,0.0
1.2678265571594238,0.0,0.0,0.0,0.0,0.0
1.2679097652435303,0.0,0.0,0.0,0.0,0.0
1.2679862976074219,0.0,0.0,0.0,0.0,0.0
1.2680606842041016,0.0,0.0,0.0,0.0,0.0
1.2681338787078857,0.0,0.0,0.0,0.0,0.0
1.2682077884674072,0.0,0.0,0.0,0.0,0.0
1.2844066619873047,0.0,0.0,0.0,0.0,0.0
1.2845728397369385,0.0,0.0,0.0,0.0,0.0
1.284668207168579,0.0,0.0,0.0,0.0,0.0
1.284747838973999,0.0,0.0,0.0,0.0,0.0
1.2848217487335205,0.0,0.0,0.0,0.0,0.0
1.284895420074463,0.0,0.0,0.0,0.0,0.0
1.2849671840667725,0.0,0.0,0.0,0.0,0.0
1.285038709640503,0.0,0.0,0.0,0.0,0.0
1.3011066913604736,0.0,0.0,0.0,0.0,0.0
1.3012573719024658,0.0,0.0,0.0,0.0,0.0
1.3013529777526855,0.0,0.0,0.0,0.0,0.0
1.3014352321624756,0.0,0.0,0.0,0.0,0.0
1.301511287689209,0.0,0.0,0.0,0.0,0.0
1.3015847206115723,0.0,0.0,0.0,0.0,0.0
1.301698923110962,0.0,0.0,0.0,0.0,0.0
1.301793098449707,0.0,0.0,0.0,0.0,0.0
1.3177223205566406,0.0,0.0,0.0,0.0,0.0
1.3178703784942627,0.0,0.0,0.0,0.0,0.0
1.317969799041748,0.0,0.0,0.0,0.0,0.0
1.3180551528930664,0.0,0.0,0.0,0.0,0.0
1.31813383102417,0.0,0.0,0.0,0.0,0.0
1.3182086944580078,0.0,0.0,0.0,0.0,0.0
1.3182814121246338,0.0,0.0,0.0,0.0,0.0
1.3183536529541016,0.0,0.0,0.0,0.0,0.0
1.3345832824707031,0.0,0.0,0.0,0.0,0.0
1.334740161895752,0.0,0.0,0.0,0.0,0.0
1.3348374366760254,0.0,0.0,0.0,0.0,0.0
1.3349487781524658,0.0,0.0,0.0,0.0,0.0
1.3350403308868408,0.0,0.0,0.0,0.0,0.0
1.335118293762207,0.0,0.0,0.0,0.0,0.0
1.3352203369140625,0.0,0.0,0.0,0.0,0.0
1.3353188037872314,0.0,0.0,0.0,0.0,0.0
1.3519260883331299,0.0,0.0,0.0,0.0,0.0
1.352088212966919,0.0,0.0,0.0,0.0,0.0
1.3521852493286133,0.0,0.0,0.0,0.0,0.0
1.3522670269012451,0.0,0.0,0.0,0.0,0.0
1.3523426055908203,0.0,0.0,0.0,0.0,0.0
1.3524160385131836,0.0,0.0,0.0,0.0,0.0
1.3524882793426514,0.0,0.0,0.0,0.0,0.0
1.352560043334961,0.0,0.0,0.0,0.0,0.0
1.3675298690795898,0.0,0.0,0.0,0.0,0.0
1.3675720691680908,0.0,0.0,0.0,0.0,0.0
1.3675909042358398,0.0,0.0,0.0,0.0,0.0
1.3676068782806396,0.0,0.0,0.0,0.0,0.0
1.3676214218139648,0.0,0.0,0.0,0.0,0.0
1.367635726928711,0.0,0.0,0.0,0.0,0.0
1.367650032043457,0.0,0.0,0.0,0.0,0.0
1.3676643371582031,0.0,0.0,0.0,0.0,0.0
1.3837664127349854,0.0,0.0,0.0,0.0,0.0
1.383807897567749,0.0,0.0,0.0,0.0,0.0
1.3838324546813965,0.0,0.0,0.0,0.0,0.0
1.3838531970977783,0.0,0.0,0.0,0.0,0.0
1.3838720321655273,0.0,0.0,0.0,0.0,0.0
1.3838908672332764,0.0,0.0,0.0,0.0,0.0
1.3839092254638672,0.0,0.0,0.0,0.0,0.0
1.383927583694458,0.0,0.0,0.0,0.0,0.0
1.400468111038208,0.0,0.0,0.0,0.0,0.0
1.4005253314971924,0.0,0.0,0.0,0.0,0.0
1.4005589485168457,0.0,0.0,0.0,0.0,0.0
1.4005873203277588,0.0,0.0,0.0,0.0,0.0
1.4006142616271973,0.0,0.0,0.0,0.0,0.0
1.4006409645080566,0.0,0.0,0.0,0.0,0.0
1.400667428970337,0.0,0.0,0.0,0.0,0.0
1.4006931781768799,0.0,0.0,0.0,0.0,0.0
1.4173247814178467,0.0,0.0,0.0,0.0,0.0
1.417454481124878,0.0,0.0,0.0,0.0,0.0
1.4175281524658203,0.0,0.0,0.0,0.0,0.0
1.4175896644592285,0.0,0.0,0.0,0.0,0.0
1.4176678657531738,0.0,0.0,0.0,0.0,0.0
1.4177324771881104,0.0,0.0,0.0,0.0,0.0
1.4177899360656738,0.0,0.0,0.0,0.0,0.0
1.4178459644317627,0.0,0.0,0.0,0.0,0.0
