Time,P_J0,P_J1,P_J2,P_J3,P_J4
1.9323945045471191,0.9300000000000007,0.9300000000000007,0.9300000000000007,0.9300000000000007,0.9300000000000007
1.9486658573150635,0.9310000000000007,0.9310000000000007,0.9310000000000007,0.9310000000000007,0.9310000000000007
1.9487121105194092,0.9320000000000007,0.9320000000000007,0.9320000000000007,0.9320000000000007,0.9320000000000007
1.9487371444702148,0.9330000000000007,0.9330000000000007,0.9330000000000007,0.9330000000000007,0.9330000000000007
1.948758602142334,0.9340000000000007,0.9340000000000007,0.9340000000000007,0.9340000000000007,0.9340000000000007
1.9487791061401367,0.9350000000000007,0.9350000000000007,0.9350000000000007,0.9350000000000007,0.9350000000000007
1.9487991333007812,0.9360000000000007,0.9360000000000007,0.9360000000000007,0.9360000000000007,0.9360000000000007
1.9488191604614258,0.9370000000000007,0.9370000000000007,0.9370000000000007,0.9370000000000007,0.9370000000000007
1.9488391876220703,0.9380000000000007,0.9380000000000007,0.9380000000000007,0.9380000000000007,0.9380000000000007
1.9652652740478516,0.9390000000000007,0.9390000000000007,0.9390000000000007,0.9390000000000007,0.9390000000000007
1.9653055667877197,0.9400000000000007,0.9400000000000007,0.9400000000000007,0.9400000000000007,0.9400000000000007
1.9653303623199463,0.9410000000000007,0.9410000000000007,0.9410000000000007,0.9410000000000007,0.9410000000000007
1.9653518199920654,0.9420000000000007,0.9420000000000007,0.9420000000000007,0.9420000000000007,0.9420000000000007
1.965372085571289,0.9430000000000007,0.9430000000000007,0.9430000000000007,0.9430000000000007,0.9430000000000007
1.9653918743133545,0.9440000000000007,0.9440000000000007,0.9440000000000007,0.9440000000000007,0.9440000000000007
1.96541166305542,0.9450000000000007,0.9450000000000007,0.9450000000000007,0.9450000000000007,0.9450000000000007
1.9654314517974854,0.9460000000000007,0.9460000000000007,0.9460000000000007,0.9460000000000007,0.9460000000000007
1.9819917678833008,0.9470000000000007,0.9470000000000007,0.9470000000000007,0.9470000000000007,0.9470000000000007
1.9820380210876465,0.9480000000000007,0.9480000000000007,0.9480000000000007,0.9480000000000007,0.9480000000000007
1.9820666313171387,0.9490000000000007,0.9490000000000007,0.9490000000000007,0.9490000000000007,0.9490000000000007
1.982090711593628,0.9500000000000007,0.9500000000000007,0.9500000000000007,0.9500000000000007,0.9500000000000007
1.9821133613586426,0.9510000000000007,0.9510000000000007,0.9510000000000007,0.9510000000000007,0.9510000000000007
1.982135534286499,0.9520000000000007,0.9520000000000007,0.9520000000000007,0.9520000000000007,0.9520000000000007
1.9821572303771973,0.9530000000000007,0.9530000000000007,0.9530000000000007,0.9530000000000007,0.9530000000000007
1.9821789264678955,0.9540000000000007,0.9540000000000007,0.9540000000000007,0.9540000000000007,0.9540000000000007
1.9987637996673584,0.9550000000000007,0.9550000000000007,0.9550000000000007,0.9550000000000007,0.9550000000000007
1.99884033203125,0.9560000000000007,0.9560000000000007,0.9560000000000007,0.9560000000000007,0.9560000000000007
1.9988880157470703,0.9570000000000007,0.9570000000000007,0.9570000000000007,0.9570000000000007,0.9570000000000007
1.998929500579834,0.9580000000000007,0.9580000000000007,0.9580000000000007,0.9580000000000007,0.9580000000000007
1.998969316482544,0.9590000000000007,0.9590000000000007,0.9590000000000007,0.9590000000000007,0.9590000000000007
1.999007225036621,0.9600000000000007,0.9600000000000007,0.9600000000000007,0.9600000000000007,0.9600000000000007
1.9990451335906982,0.9610000000000007,0.9610000000000007,0.9610000000000007,0.9610000000000007,0.9610000000000007
1.999082326889038,0.9620000000000007,0.9620000000000007,0.9620000000000007,0.9620000000000007,0.9620000000000007
2.0156939029693604,0.9630000000000007,0.9630000000000007,0.9630000000000007,0.9630000000000007,0.9630000000000007
2.015855073928833,0.9640000000000007,0.9640000000000007,0.9640000000000007,0.9640000000000007,0.9640000000000007
2.015958547592163,0.9650000000000007,0.9650000000000007,0.9650000000000007,0.9650000000000007,0.9650000000000007
2.0160441398620605,0.9660000000000007,0.9660000000000007,0.9660000000000007,0.9660000000000007,0.9660000000000007
2.016125440597534,0.9670000000000007,0.9670000000000007,0.9670000000000007,0.9670000000000007,0.9670000000000007
2.016204833984375,0.9680000000000007,0.9680000000000007,0.9680000000000007,0.9680000000000007,0.9680000000000007
2.016284704208374,0.9690000000000007,0.9690000000000007,0.9690000000000007,0.9690000000000007,0.9690000000000007
2.0163633823394775,0.9700000000000008,0.9700000000000008,0.9700000000000008,0.9700000000000008,0.9700000000000008
2.032390832901001,0.9710000000000008,0.9710000000000008,0.9710000000000008,0.9710000000000008,0.9710000000000008
2.0325684547424316,0.9720000000000008,0.9720000000000008,0.9720000000000008,0.9720000000000008,0.9720000000000008
2.0326664447784424,0.9730000000000008,0.9730000000000008,0.9730000000000008,0.9730000000000008,0.9730000000000008
2.032752275466919,0.9740000000000008,0.9740000000000008,0.9740000000000008,0.9740000000000008,0.9740000000000008
2.032832384109497,0.9750000000000008,0.9750000000000008,0.9750000000000008,0.9750000000000008,0.9750000000000008
2.032909870147705,0.9760000000000008,0.9760000000000008,0.9760000000000008,0.9760000000000008,0.9760000000000008
2.032986879348755,0.9770000000000008,0.9770000000000008,0.9770000000000008,0.9770000000000008,0.9770000000000008
2.0330634117126465,0.9780000000000008,0.9780000000000008,0.9780000000000008,0.9780000000000008,0.9780000000000008
2.0490729808807373,0.9790000000000008,0.9790000000000008,0.9790000000000008,0.9790000000000008,0.9790000000000008
2.0492498874664307,0.9800000000000008,0.9800000000000008,0.9800000000000008,0.9800000000000008,0.9800000000000008
2.049349308013916,0.9810000000000008,0.9810000000000008,0.9810000000000008,0.9810000000000008,0.9810000000000008
2.0494351387023926,0.9820000000000008,0.9820000000000008,0.9820000000000008,0.9820000000000008,0.9820000000000008
2.0495166778564453,0.9830000000000008,0.9830000000000008,0.9830000000000008,0.9830000000000008,0.9830000000000008
2.0497097969055176,0.9840000000000008,0.9840000000000008,0.9840000000000008,0.9840000000000008,0.9840000000000008
2.0498147010803223,0.9850000000000008,0.9850000000000008,0.9850000000000008,0.9850000000000008,0.9850000000000008
2.049896478652954,0.9860000000000008,0.9860000000000008,0.9860000000000008,0.9860000000000008,0.9860000000000008
2.0656914710998535,0.9870000000000008,0.9870000000000008,0.9870000000000008,0.9870000000000008,0.9870000000000008
2.0658481121063232,0.9880000000000008,0.9880000000000008,0.9880000000000008,0.9880000000000008,0.9880000000000008
2.065946340560913,0.9890000000000008,0.9890000000000008,0.9890000000000008,0.9890000000000008,0.9890000000000008
2.0660312175750732,0.9900000000000008,0.9900000000000008,0.9900000000000008,0.9900000000000008,0.9900000000000008
2.066110610961914,0.9910000000000008,0.9910000000000008,0.9910000000000008,0.9910000000000008,0.9910000000000008
2.066187858581543,0.9920000000000008,0.9920000000000008,0.9920000000000008,0.9920000000000008,0.9920000000000008
2.0662641525268555,0.9930000000000008,0.9930000000000008,0.9930000000000008,0.9930000000000008,0.9930000000000008
2.066340684890747,0.9940000000000008,0.9940000000000008,0.9940000000000008,0.9940000000000008,0.9940000000000008
2.08241605758667,0.9950000000000008,0.9950000000000008,0.9950000000000008,0.9950000000000008,0.9950000000000008
2.0825695991516113,0.9960000000000008,0.9960000000000008,0.9960000000000008,0.9960000000000008,0.9960000000000008
2.082669973373413,0.9970000000000008,0.9970000000000008,0.9970000000000008,0.9970000000000008,0.9970000000000008
2.0827553272247314,0.9980000000000008,0.9980000000000008,0.9980000000000008,0.9980000000000008,0.9980000000000008
2.0828351974487305,0.9990000000000008,0.9990000000000008,0.9990000000000008,0.9990000000000008,0.9990000000000008
2.082913637161255,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
2.0829923152923584,1.0010000000000006,1.0010000000000006,1.0010000000000006,1.0010000000000006,1.0010000000000006
2.0830719470977783,1.0020000000000004,1.0020000000000004,1.0020000000000004,1.0020000000000004,1.0020000000000004
2.099133014678955,1.0030000000000003,1.0030000000000003,1.0030000000000003,1.0030000000000003,1.0030000000000003
2.0993497371673584,1.0040000000000002,1.0040000000000002,1.0040000000000002,1.0040000000000002,1.0040000000000002
2.0995278358459473,1.0050000000000001,1.0050000000000001,1.0050000000000001,1.0050000000000001,1.0050000000000001
2.099687337875366,1.006,1.006,1.006,1.006,1.006
2.099824905395508,1.007,1.007,1.007,1.007,1.007
2.0999577045440674,1.0079999999999998,1.0079999999999998,1.0079999999999998,1.0079999999999998,1.0079999999999998
2.1001086235046387,1.0089999999999997,1.0089999999999997,1.0089999999999997,1.0089999999999997,1.0089999999999997
2.1002609729766846,1.0099999999999996,1.0099999999999996,1.0099999999999996,1.0099999999999996,1.0099999999999996
2.11576771736145,1.0109999999999995,1.0109999999999995,1.0109999999999995,1.0109999999999995,1.0109999999999995
2.115945816040039,1.0119999999999993,1.0119999999999993,1.0119999999999993,1.0119999999999993,1.0119999999999993
2.11604642868042,1.0129999999999992,1.0129999999999992,1.0129999999999992,1.0129999999999992,1.0129999999999992
2.116135358810425,1.0139999999999991,1.0139999999999991,1.0139999999999991,1.0139999999999991,1.0139999999999991
2.116217851638794,1.014999999999999,1.014999999999999,1.014999999999999,1.014999999999999,1.014999999999999
2.1162970066070557,1.015999999999999,1.015999999999999,1.015999999999999,1.015999999999999,1.015999999999999
2.116377115249634,1.0169999999999988,1.0169999999999988,1.0169999999999988,1.0169999999999988,1.0169999999999988
2.116456985473633,1.0179999999999987,1.0179999999999987,1.0179999999999987,1.0179999999999987,1.0179999999999987
2.1323225498199463,1.0189999999999986,1.0189999999999986,1.0189999999999986,1.0189999999999986,1.0189999999999986
2.1324312686920166,1.0199999999999985,1.0199999999999985,1.0199999999999985,1.0199999999999985,1.0199999999999985
2.1325008869171143,1.0209999999999984,1.0209999999999984,1.0209999999999984,1.0209999999999984,1.0209999999999984
2.1325604915618896,1.0219999999999982,1.0219999999999982,1.0219999999999982,1.0219999999999982,1.0219999999999982
2.1326167583465576,1.0229999999999981,1.0229999999999981,1.0229999999999981,1.0229999999999981,1.0229999999999981
2.132671356201172,1.023999999999998,1.023999999999998,1.023999999999998,1.023999999999998,1.023999999999998
2.1327319145202637,1.024999999999998,1.024999999999998,1.024999999999998,1.024999999999998,1.024999999999998
2.132789134979248,1.0259999999999978,1.0259999999999978,1.0259999999999978,1.0259999999999978,1.0259999999999978
2.1489830017089844,1.0269999999999977,1.0269999999999977,1.0269999999999977,1.0269999999999977,1.0269999999999977
2.1490883827209473,1.0279999999999976,1.0279999999999976,1.0279999999999976,1.0279999999999976,1.0279999999999976
2.1491570472717285,1.0289999999999975,1.0289999999999975,1.0289999999999975,1.0289999999999975,1.0289999999999975
2.149217128753662,1.0299999999999974,1.0299999999999974,1.0299999999999974,1.0299999999999974,1.0299999999999974
2.1492738723754883,1.0309999999999973,1.0309999999999973,1.0309999999999973,1.0309999999999973,1.0309999999999973
2.14932918548584,1.0319999999999971,1.0319999999999971,1.0319999999999971,1.0319999999999971,1.0319999999999971
2.1493844985961914,1.032999999999997,1.032999999999997,1.032999999999997,1.032999999999997,1.032999999999997
2.1494386196136475,1.033999999999997,1.033999999999997,1.033999999999997,1.033999999999997,1.033999999999997
2.1656339168548584,1.0349999999999968,1.0349999999999968,1.0349999999999968,1.0349999999999968,1.0349999999999968
2.1657392978668213,1.0359999999999967,1.0359999999999967,1.0359999999999967,1.0359999999999967,1.0359999999999967
2.16580867767334,1.0369999999999966,1.0369999999999966,1.0369999999999966,1.0369999999999966,1.0369999999999966
2.1658689975738525,1.0379999999999965,1.0379999999999965,1.0379999999999965,1.0379999999999965,1.0379999999999965
2.1659255027770996,1.0389999999999964,1.0389999999999964,1.0389999999999964,1.0389999999999964,1.0389999999999964
2.165980339050293,1.0399999999999963,1.0399999999999963,1.0399999999999963,1.0399999999999963,1.0399999999999963
2.1660351753234863,1.0409999999999962,1.0409999999999962,1.0409999999999962,1.0409999999999962,1.0409999999999962
2.166090250015259,1.041999999999996,1.041999999999996,1.041999999999996,1.041999999999996,1.041999999999996
2.1824967861175537,1.042999999999996,1.042999999999996,1.042999999999996,1.042999999999996,1.042999999999996
2.1826601028442383,1.0439999999999958,1.0439999999999958,1.0439999999999958,1.0439999999999958,1.0439999999999958
2.182755708694458,1.0449999999999957,1.0449999999999957,1.0449999999999957,1.0449999999999957,1.0449999999999957
2.182835817337036,1.0459999999999956,1.0459999999999956,1.0459999999999956,1.0459999999999956,1.0459999999999956
2.1829490661621094,1.0469999999999955,1.0469999999999955,1.0469999999999955,1.0469999999999955,1.0469999999999955
2.1830499172210693,1.0479999999999954,1.0479999999999954,1.0479999999999954,1.0479999999999954,1.0479999999999954
2.183194637298584,1.0489999999999953,1.0489999999999953,1.0489999999999953,1.0489999999999953,1.0489999999999953
2.1833465099334717,1.0499999999999952,1.0499999999999952,1.0499999999999952,1.0499999999999952,1.0499999999999952
2.199249029159546,1.050999999999995,1.050999999999995,1.050999999999995,1.050999999999995,1.050999999999995
2.1994197368621826,1.051999999999995,1.051999999999995,1.051999999999995,1.051999999999995,1.051999999999995
2.199521780014038,1.0529999999999948,1.0529999999999948,1.0529999999999948,1.0529999999999948,1.0529999999999948
2.1996099948883057,1.0539999999999947,1.0539999999999947,1.0539999999999947,1.0539999999999947,1.0539999999999947
2.1996920108795166,1.0549999999999946,1.0549999999999946,1.0549999999999946,1.0549999999999946,1.0549999999999946
2.1997740268707275,1.0559999999999945,1.0559999999999945,1.0559999999999945,1.0559999999999945,1.0559999999999945
2.199949264526367,1.0569999999999944,1.0569999999999944,1.0569999999999944,1.0569999999999944,1.0569999999999944
2.2000539302825928,1.0579999999999943,1.0579999999999943,1.0579999999999943,1.0579999999999943,1.0579999999999943
2.2156853675842285,1.0589999999999942,1.0589999999999942,1.0589999999999942,1.0589999999999942,1.0589999999999942
2.2157771587371826,1.059999999999994,1.059999999999994,1.059999999999994,1.059999999999994,1.059999999999994
2.2158303260803223,1.060999999999994,1.060999999999994,1.060999999999994,1.060999999999994,1.060999999999994
2.215874671936035,1.0619999999999938,1.0619999999999938,1.0619999999999938,1.0619999999999938,1.0619999999999938
2.2159178256988525,1.0629999999999937,1.0629999999999937,1.0629999999999937,1.0629999999999937,1.0629999999999937
2.215958833694458,1.0639999999999936,1.0639999999999936,1.0639999999999936,1.0639999999999936,1.0639999999999936
2.215999126434326,1.0649999999999935,1.0649999999999935,1.0649999999999935,1.0649999999999935,1.0649999999999935
2.2160391807556152,1.0659999999999934,1.0659999999999934,1.0659999999999934,1.0659999999999934,1.0659999999999934
2.2323203086853027,1.0669999999999933,1.0669999999999933,1.0669999999999933,1.0669999999999933,1.0669999999999933
2.232403039932251,1.0679999999999932,1.0679999999999932,1.0679999999999932,1.0679999999999932,1.0679999999999932
2.232454776763916,1.068999999999993,1.068999999999993,1.068999999999993,1.068999999999993,1.068999999999993
2.23249888420105,1.069999999999993,1.069999999999993,1.069999999999993,1.069999999999993,1.069999999999993
2.2325408458709717,1.0709999999999928,1.0709999999999928,1.0709999999999928,1.0709999999999928,1.0709999999999928
2.2325825691223145,1.0719999999999927,1.0719999999999927,1.0719999999999927,1.0719999999999927,1.0719999999999927
2.232624053955078,1.0729999999999926,1.0729999999999926,1.0729999999999926,1.0729999999999926,1.0729999999999926
2.2326653003692627,1.0739999999999925,1.0739999999999925,1.0739999999999925,1.0739999999999925,1.0739999999999925
2.249133825302124,1.0749999999999924,1.0749999999999924,1.0749999999999924,1.0749999999999924,1.0749999999999924
2.2492616176605225,1.0759999999999923,1.0759999999999923,1.0759999999999923,1.0759999999999923,1.0759999999999923
2.249345541000366,1.0769999999999922,1.0769999999999922,1.0769999999999922,1.0769999999999922,1.0769999999999922
2.2494168281555176,1.077999999999992,1.077999999999992,1.077999999999992,1.077999999999992,1.077999999999992
2.2494826316833496,1.078999999999992,1.078999999999992,1.078999999999992,1.078999999999992,1.078999999999992
2.2495474815368652,1.0799999999999919,1.0799999999999919,1.0799999999999919,1.0799999999999919,1.0799999999999919
2.249681234359741,1.0809999999999917,1.0809999999999917,1.0809999999999917,1.0809999999999917,1.0809999999999917
2.2497615814208984,1.0819999999999916,1.0819999999999916,1.0819999999999916,1.0819999999999916,1.0819999999999916
2.2658801078796387,1.0829999999999915,1.0829999999999915,1.0829999999999915,1.0829999999999915,1.0829999999999915
2.266035318374634,1.0839999999999914,1.0839999999999914,1.0839999999999914,1.0839999999999914,1.0839999999999914
2.2661378383636475,1.0849999999999913,1.0849999999999913,1.0849999999999913,1.0849999999999913,1.0849999999999913
2.2662250995635986,1.0859999999999912,1.0859999999999912,1.0859999999999912,1.0859999999999912,1.0859999999999912
2.266308069229126,1.086999999999991,1.086999999999991,1.086999999999991,1.086999999999991,1.086999999999991
2.266387939453125,1.087999999999991,1.087999999999991,1.087999999999991,1.087999999999991,1.087999999999991
2.266468048095703,1.0889999999999909,1.0889999999999909,1.0889999999999909,1.0889999999999909,1.0889999999999909
2.2665481567382812,1.0899999999999908,1.0899999999999908,1.0899999999999908,1.0899999999999908,1.0899999999999908
2.282567262649536,1.0909999999999906,1.0909999999999906,1.0909999999999906,1.0909999999999906,1.0909999999999906
2.28271746635437,1.0919999999999905,1.0919999999999905,1.0919999999999905,1.0919999999999905,1.0919999999999905
2.282816171646118,1.0929999999999904,1.0929999999999904,1.0929999999999904,1.0929999999999904,1.0929999999999904
2.2829020023345947,1.0939999999999903,1.0939999999999903,1.0939999999999903,1.0939999999999903,1.0939999999999903
2.28298282623291,1.0949999999999902,1.0949999999999902,1.0949999999999902,1.0949999999999902,1.0949999999999902
2.283062219619751,1.09599999999999,1.09599999999999,1.09599999999999,1.09599999999999,1.09599999999999
2.283139228820801,1.09699999999999,1.09699999999999,1.09699999999999,1.09699999999999,1.09699999999999
2.2832164764404297,1.0979999999999899,1.0979999999999899,1.0979999999999899,1.0979999999999899,1.0979999999999899
2.299253463745117,1.0989999999999898,1.0989999999999898,1.0989999999999898,1.0989999999999898,1.0989999999999898
2.299405097961426,1.0999999999999897,1.0999999999999897,1.0999999999999897,1.0999999999999897,1.0999999999999897
2.299506664276123,1.1009999999999895,1.1009999999999895,1.1009999999999895,1.1009999999999895,1.1009999999999895
2.299593210220337,1.1019999999999894,1.1019999999999894,1.1019999999999894,1.1019999999999894,1.1019999999999894
2.299675941467285,1.1029999999999893,1.1029999999999893,1.1029999999999893,1.1029999999999893,1.1029999999999893
2.2997567653656006,1.1039999999999892,1.1039999999999892,1.1039999999999892,1.1039999999999892,1.1039999999999892
2.299837589263916,1.104999999999989,1.104999999999989,1.104999999999989,1.104999999999989,1.104999999999989
2.2999165058135986,1.105999999999989,1.105999999999989,1.105999999999989,1.105999999999989,1.105999999999989
2.3159477710723877,1.1069999999999889,1.1069999999999889,1.1069999999999889,1.1069999999999889,1.1069999999999889
2.3161051273345947,1.1079999999999888,1.1079999999999888,1.1079999999999888,1.1079999999999888,1.1079999999999888
2.3162076473236084,1.1089999999999887,1.1089999999999887,1.1089999999999887,1.1089999999999887,1.1089999999999887
2.316295862197876,1.1099999999999886,1.1099999999999886,1.1099999999999886,1.1099999999999886,1.1099999999999886
2.3163790702819824,1.1109999999999884,1.1109999999999884,1.1109999999999884,1.1109999999999884,1.1109999999999884
2.3164610862731934,1.1119999999999883,1.1119999999999883,1.1119999999999883,1.1119999999999883,1.1119999999999883
2.316542625427246,1.1129999999999882,1.1129999999999882,1.1129999999999882,1.1129999999999882,1.1129999999999882
2.3166229724884033,1.113999999999988,1.113999999999988,1.113999999999988,1.113999999999988,1.113999999999988
2.332714319229126,1.114999999999988,1.114999999999988,1.114999999999988,1.114999999999988,1.114999999999988
2.332944869995117,1.115999999999988,1.115999999999988,1.115999999999988,1.115999999999988,1.115999999999988
2.3331143856048584,1.1169999999999878,1.1169999999999878,1.1169999999999878,1.1169999999999878,1.1169999999999878
2.3332669734954834,1.1179999999999877,1.1179999999999877,1.1179999999999877,1.1179999999999877,1.1179999999999877
2.3334054946899414,1.1189999999999876,1.1189999999999876,1.1189999999999876,1.1189999999999876,1.1189999999999876
2.3335397243499756,1.1199999999999875,1.1199999999999875,1.1199999999999875,1.1199999999999875,1.1199999999999875
2.3337066173553467,1.1209999999999873,1.1209999999999873,1.1209999999999873,1.1209999999999873,1.1209999999999873
2.33385968208313,1.1219999999999872,1.1219999999999872,1.1219999999999872,1.1219999999999872,1.1219999999999872
2.349372148513794,1.1229999999999871,1.1229999999999871,1.1229999999999871,1.1229999999999871,1.1229999999999871
2.3495492935180664,1.123999999999987,1.123999999999987,1.123999999999987,1.123999999999987,1.123999999999987
2.3496978282928467,1.124999999999987,1.124999999999987,1.124999999999987,1.124999999999987,1.124999999999987
2.34979248046875,1.1259999999999868,1.1259999999999868,1.1259999999999868,1.1259999999999868,1.1259999999999868
2.3498785495758057,1.1269999999999867,1.1269999999999867,1.1269999999999867,1.1269999999999867,1.1269999999999867
2.349961996078491,1.1279999999999866,1.1279999999999866,1.1279999999999866,1.1279999999999866,1.1279999999999866
2.350139617919922,1.1289999999999865,1.1289999999999865,1.1289999999999865,1.1289999999999865,1.1289999999999865
2.350243330001831,1.1299999999999863,1.1299999999999863,1.1299999999999863,1.1299999999999863,1.1299999999999863
2.3659474849700928,1.1309999999999862,1.1309999999999862,1.1309999999999862,1.1309999999999862,1.1309999999999862
2.366102695465088,1.1319999999999861,1.1319999999999861,1.1319999999999861,1.1319999999999861,1.1319999999999861
2.3662054538726807,1.132999999999986,1.132999999999986,1.132999999999986,1.132999999999986,1.132999999999986
2.36629056930542,1.133999999999986,1.133999999999986,1.133999999999986,1.133999999999986,1.133999999999986
2.3663723468780518,1.1349999999999858,1.1349999999999858,1.1349999999999858,1.1349999999999858,1.1349999999999858
2.366452932357788,1.1359999999999857,1.1359999999999857,1.1359999999999857,1.1359999999999857,1.1359999999999857
2.3665316104888916,1.1369999999999856,1.1369999999999856,1.1369999999999856,1.1369999999999856,1.1369999999999856
2.366610288619995,1.1379999999999855,1.1379999999999855,1.1379999999999855,1.1379999999999855,1.1379999999999855
2.3826730251312256,1.1389999999999854,1.1389999999999854,1.1389999999999854,1.1389999999999854,1.1389999999999854
2.382829427719116,1.1399999999999852,1.1399999999999852,1.1399999999999852,1.1399999999999852,1.1399999999999852
2.382931709289551,1.1409999999999851,1.1409999999999851,1.1409999999999851,1.1409999999999851,1.1409999999999851
2.3830366134643555,1.141999999999985,1.141999999999985,1.141999999999985,1.141999999999985,1.141999999999985
2.383180618286133,1.142999999999985,1.142999999999985,1.142999999999985,1.142999999999985,1.142999999999985
2.383328437805176,1.1439999999999848,1.1439999999999848,1.1439999999999848,1.1439999999999848,1.1439999999999848
2.383478879928589,1.1449999999999847,1.1449999999999847,1.1449999999999847,1.1449999999999847,1.1449999999999847
2.3836238384246826,1.1459999999999846,1.1459999999999846,1.1459999999999846,1.1459999999999846,1.1459999999999846
2.399348258972168,1.1469999999999845,1.1469999999999845,1.1469999999999845,1.1469999999999845,1.1469999999999845
2.3995025157928467,1.1479999999999844,1.1479999999999844,1.1479999999999844,1.1479999999999844,1.1479999999999844
2.399603843688965,1.1489999999999843,1.1489999999999843,1.1489999999999843,1.1489999999999843,1.1489999999999843
2.3996903896331787,1.1499999999999841,1.1499999999999841,1.1499999999999841,1.1499999999999841,1.1499999999999841
2.3997724056243896,1.150999999999984,1.150999999999984,1.150999999999984,1.150999999999984,1.150999999999984
2.3998520374298096,1.151999999999984,1.151999999999984,1.151999999999984,1.151999999999984,1.151999999999984
2.399930953979492,1.1529999999999838,1.1529999999999838,1.1529999999999838,1.1529999999999838,1.1529999999999838
2.4000089168548584,1.1539999999999837,1.1539999999999837,1.1539999999999837,1.1539999999999837,1.1539999999999837
2.4160377979278564,1.1549999999999836,1.1549999999999836,1.1549999999999836,1.1549999999999836,1.1549999999999836
2.416193962097168,1.1559999999999835,1.1559999999999835,1.1559999999999835,1.1559999999999835,1.1559999999999835
2.4162943363189697,1.1569999999999834,1.1569999999999834,1.1569999999999834,1.1569999999999834,1.1569999999999834
2.4163806438446045,1.1579999999999833,1.1579999999999833,1.1579999999999833,1.1579999999999833,1.1579999999999833
2.4164633750915527,1.1589999999999832,1.1589999999999832,1.1589999999999832,1.1589999999999832,1.1589999999999832
2.4165444374084473,1.159999999999983,1.159999999999983,1.159999999999983,1.159999999999983,1.159999999999983
2.416623830795288,1.160999999999983,1.160999999999983,1.160999999999983,1.160999999999983,1.160999999999983
2.4167025089263916,1.1619999999999828,1.1619999999999828,1.1619999999999828,1.1619999999999828,1.1619999999999828
2.432706832885742,1.1629999999999827,1.1629999999999827,1.1629999999999827,1.1629999999999827,1.1629999999999827
2.4328620433807373,1.1639999999999826,1.1639999999999826,1.1639999999999826,1.1639999999999826,1.1639999999999826
2.43296217918396,1.1649999999999825,1.1649999999999825,1.1649999999999825,1.1649999999999825,1.1649999999999825
2.4330503940582275,1.1659999999999824,1.1659999999999824,1.1659999999999824,1.1659999999999824,1.1659999999999824
2.433133840560913,1.1669999999999823,1.1669999999999823,1.1669999999999823,1.1669999999999823,1.1669999999999823
2.4332149028778076,1.1679999999999822,1.1679999999999822,1.1679999999999822,1.1679999999999822,1.1679999999999822
2.433295965194702,1.168999999999982,1.168999999999982,1.168999999999982,1.168999999999982,1.168999999999982
2.4333741664886475,1.169999999999982,1.169999999999982,1.169999999999982,1.169999999999982,1.169999999999982
2.4493167400360107,1.1709999999999818,1.1709999999999818,1.1709999999999818,1.1709999999999818,1.1709999999999818
2.449471950531006,1.1719999999999817,1.1719999999999817,1.1719999999999817,1.1719999999999817,1.1719999999999817
2.449573040008545,1.1729999999999816,1.1729999999999816,1.1729999999999816,1.1729999999999816,1.1729999999999816
2.4497084617614746,1.1739999999999815,1.1739999999999815,1.1739999999999815,1.1739999999999815,1.1739999999999815
2.449795722961426,1.1749999999999814,1.1749999999999814,1.1749999999999814,1.1749999999999814,1.1749999999999814
2.449877977371216,1.1759999999999813,1.1759999999999813,1.1759999999999813,1.1759999999999813,1.1759999999999813
2.449958562850952,1.1769999999999812,1.1769999999999812,1.1769999999999812,1.1769999999999812,1.1769999999999812
2.4500393867492676,1.177999999999981,1.177999999999981,1.177999999999981,1.177999999999981,1.177999999999981
2.4659626483917236,1.178999999999981,1.178999999999981,1.178999999999981,1.178999999999981,1.178999999999981
2.466116189956665,1.1799999999999808,1.1799999999999808,1.1799999999999808,1.1799999999999808,1.1799999999999808
2.4662177562713623,1.1809999999999807,1.1809999999999807,1.1809999999999807,1.1809999999999807,1.1809999999999807
2.4663031101226807,1.1819999999999806,1.1819999999999806,1.1819999999999806,1.1819999999999806,1.1819999999999806
2.466385841369629,1.1829999999999805,1.1829999999999805,1.1829999999999805,1.1829999999999805,1.1829999999999805
2.4664669036865234,1.1839999999999804,1.1839999999999804,1.1839999999999804,1.1839999999999804,1.1839999999999804
2.4665465354919434,1.1849999999999803,1.1849999999999803,1.1849999999999803,1.1849999999999803,1.1849999999999803
2.482773542404175,1.1859999999999802,1.1859999999999802,1.1859999999999802,1.1859999999999802,1.1859999999999802
2.4829373359680176,1.18699999999998,1.18699999999998,1.18699999999998,1.18699999999998,1.18699999999998
2.483036518096924,1.18799999999998,1.18799999999998,1.18799999999998,1.18799999999998,1.18799999999998
2.4831230640411377,1.1889999999999799,1.1889999999999799,1.1889999999999799,1.1889999999999799,1.1889999999999799
2.483207941055298,1.1899999999999797,1.1899999999999797,1.1899999999999797,1.1899999999999797,1.1899999999999797
2.483289957046509,1.1909999999999796,1.1909999999999796,1.1909999999999796,1.1909999999999796,1.1909999999999796
2.483369827270508,1.1919999999999795,1.1919999999999795,1.1919999999999795,1.1919999999999795,1.1919999999999795
2.4834506511688232,1.1929999999999794,1.1929999999999794,1.1929999999999794,1.1929999999999794,1.1929999999999794
2.499178886413574,1.1939999999999793,1.1939999999999793,1.1939999999999793,1.1939999999999793,1.1939999999999793
